,index,id,station_name,open_date,status_code,fuel_type_code,ev_connector_types,ev_network,groups_with_access_code,access_days_time,street_address,city,zip,state,longitude,latitude,geometry,index_right,Tract,ZIP,County,ApproxLoc,TotPop19,CIscore,CIscoreP,Ozone,OzoneP,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,PopChar,PopCharSc,PopCharP,Child_10,Pop_10_64,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,Shape_Leng,Shape_Area,AAPI,Median HH Income,n_ev,n_roads,n_highways,dist_to_rd,dist_to_hw,n_rd_buffer,n_hw_buffer
334,334,102576,Los Angeles County - Probation Department Ardis Lot,2018-03-01,E,ELEC,['J1772'],POWERFLEX,Private,Business hours; employees only,9150 E Imperial Hwy,Downey,90242,CA,-118.1322274,33.9164736,POINT (-118.1322274 33.9164736),626,6037551800,90242,Los Angeles,Downey,7267,45.52418409,82.602118,0.04539285,42.56378345,12.06353217,82.01617922,0.593021582,92.79402614,2.254032043,48.48275862,5702.870077,93.5983996,2251.349792,90.225,338.8898513,33.50818034,77.06932931,86.61625709,4.0,37.55132512,17.5,64.22048813,0.7,78.39841165,3.0,33.15833683,0.5,22.08476518,63.17793716,7.714013579,94.33727442,47.51,52.8664008,5.85,72.08108802,19.04,84.37188435,21.9,68.03340926,6.9,48.19326025,14.1,19.88693467,3.3,21.1087975,20.0,62.82636248,56.89143861,5.901491308,60.7917297,9.2748,81.5742,9.151,70.5105,15.3433,5.9584,0.0,1.555,7158.65432419,2218783.02502,6.6327,79132.0,2,131,7.0,76.10198778039221,69.21569736892262,138,16.0
335,335,102577,Los Angeles County - Hall of Administration Board of Supervisors,2017-01-25,E,ELEC,['J1772'],Non-Networked,Private,Los Angeles County BOS only,140 N Grand Ave,Los Angeles,90012,CA,-118.2481775,34.0565004,POINT (-118.2481775 34.0565004),402,6037207400,90012,Los Angeles,Los Angeles,1539,51.77958098,89.77559254,0.04791979,53.72744244,12.62517064,91.92283759,1.054895821,98.41941506,0.168341892,29.79310345,2025.671285,79.55738935,1934.587646,85.9625,787.9403354,92.53153491,-999.0,-999.0,37.15,92.45987309,40.05,86.1032708,2.135,93.07743216,7.0,66.73666527,15.0,96.0137457,79.61789654,9.721329353,99.9751089,30.75,26.3334995,-999.0,-999.0,10.73,35.90478564,11.3,46.22880283,23.8,91.21667343,34.2,60.45226131,10.6,88.40447683,-999.0,-999.0,51.34734809,5.326388923,52.58446798,2.2092,93.6972,4.0936,44.6394,15.0747,25.731,0.7147,1.6894,4622.08076324,875327.76508,12.1508,87000.0,28,59,16.0,1.3050739325338743,2.8062691405079527,100,16.0
336,336,102578,Los Angeles County - Hall of Administration Upper Level,2018-08-04,E,ELEC,['J1772'],Non-Networked,Private,"Permitted employee parking only Upper Level; keypad activated, instructions on EVSE",140 N Grand Ave,Los Angeles,90012,CA,-118.2481775,34.0565004,POINT (-118.2481775 34.0565004),402,6037207400,90012,Los Angeles,Los Angeles,1539,51.77958098,89.77559254,0.04791979,53.72744244,12.62517064,91.92283759,1.054895821,98.41941506,0.168341892,29.79310345,2025.671285,79.55738935,1934.587646,85.9625,787.9403354,92.53153491,-999.0,-999.0,37.15,92.45987309,40.05,86.1032708,2.135,93.07743216,7.0,66.73666527,15.0,96.0137457,79.61789654,9.721329353,99.9751089,30.75,26.3334995,-999.0,-999.0,10.73,35.90478564,11.3,46.22880283,23.8,91.21667343,34.2,60.45226131,10.6,88.40447683,-999.0,-999.0,51.34734809,5.326388923,52.58446798,2.2092,93.6972,4.0936,44.6394,15.0747,25.731,0.7147,1.6894,4622.08076324,875327.76508,12.1508,87000.0,28,59,16.0,1.3050739325338743,2.8062691405079527,100,16.0
337,337,102579,Los Angeles County - Martin Luther King Hospital - Garage Lot A,2018-07-10,E,ELEC,['J1772'],POWERFLEX,Private,Employee use only,1670 E 120th St,Los Angeles,90059,CA,-118.240604,33.922314,POINT (-118.240604 33.922314),1730,6037540700,90059,Los Angeles,Willowbrook,3230,72.57066751,99.39485628,0.04320513,32.1468575,12.09535727,84.11947729,0.350531451,81.13254512,0.0,0.0,11159.9799,97.93698425,2114.729333,88.7125,434.0235573,50.66816536,84.86668385,93.24511657,5.25,43.18775663,18.0,65.31628756,1.9,92.25678359,7.0,66.73666527,1.25,38.99198167,64.42943549,7.866821275,95.38270068,120.42,95.96211366,6.79,87.55452912,24.35,97.1335992,41.9,91.33130853,14.1,74.75977805,61.4,92.60050251,13.0,94.31285789,21.4,68.54245881,88.92973091,9.22490355,98.78971256,15.418,76.6873,7.8947,70.7121,3.4365,25.0464,0.0,0.1238,4937.94459431,1144133.51679,0.6811,44623.0,4,82,2.0,12.839134500756023,794.1208897515213,120,1.0
338,338,102580,Los Angeles Department of Public Works - Westchester Yard,2018-08-01,E,ELEC,['J1772'],Non-Networked,Private,Los Angeles County use only,5530 W 83rd St,Los Angeles,90045,CA,-118.379886,33.962875,POINT (-118.379886 33.962875),2322,6037277100,90045,Los Angeles,Los Angeles,3100,22.10956674,42.38527484,0.0438112,35.15868077,11.89041869,72.76913503,0.474697753,88.83634101,0.0,0.0,3017.383301,84.89622406,2835.285925,95.0,503.0920912,60.82178094,59.08906883,64.57466919,20.4,82.25083987,41.75,86.96662793,6.345,98.45135672,0.0,0.0,2.0,52.89805269,63.2091944,7.717830081,94.43683883,26.79,19.67846461,5.19,57.39030023,11.17,39.20737787,4.4,18.36243989,0.0,0.0,7.3,4.72361809,4.5,37.71473191,11.7,21.57160963,27.61659707,2.864738729,16.67927383,8.871,74.9032,16.2258,19.2581,52.0323,1.8065,0.0,13.0323,4781.82417373,1236058.28343,13.8709,124219.0,1,48,12.0,86.47212932899484,392.718559285834,50,9.0
339,339,103579,14410 Sylvan St,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,14410 Sylvan St,Los Angeles,91401,CA,-118.447258,34.184614,POINT (-118.447258 34.184614),717,6037128210,91401,Los Angeles,Los Angeles,5008,53.53311304,91.35148764,0.06133785,84.57996266,11.73113429,67.28064717,0.112858036,41.18232732,0.0,0.0,958.2446593,62.97824456,1257.74796,70.975,726.638249,83.12726364,66.24897717,74.39193447,37.0,92.29189996,4.5,27.76025237,0.335,54.63931171,0.0,0.0,0.0,0.0,52.02237925,6.351922174,75.64405725,63.43,72.86889332,5.35,61.00846805,19.24,85.06979063,38.3,88.57251329,27.0,93.95046691,71.4,97.78894472,7.0,67.47787611,48.7,99.75918885,81.24609099,8.427860351,93.78466969,14.397,82.1086,3.4944,77.6957,10.1438,6.5695,0.0,1.5375,2976.25201866,549931.585026,4.0535,31168.0,5,14,,5.472441644564745,163.33173684336327,24,2.0
340,340,103589,116 S Avenue 60,2018-09-27,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,116 S Avenue 60,Los Angeles,90042,CA,-118.18901,34.111127,POINT (-118.18901 34.111127),1056,6037183701,90042,Los Angeles,Los Angeles,3720,30.64567174,59.95965709,0.05334987,69.32171749,11.68192709,65.67517113,0.226829739,66.57125078,0.0,0.0,1390.919027,71.28032008,1771.936816,83.3,488.7862335,59.71025353,65.1182261,73.09388784,1.7,21.08995894,3.0,22.11522497,0.2,35.6187955,2.0,23.87652247,0.0,0.0,47.5927502,5.811065346,63.87056627,47.69,53.19042871,3.88,23.91583269,12.3,48.91575274,25.5,74.17109593,9.0,57.76153742,35.8,62.83919598,3.1,18.31077564,27.2,85.27249683,50.8391792,5.273675293,51.66414523,10.672,77.7957,11.5323,64.4355,20.4839,1.8011,0.5645,2.5269,3806.64012404,550257.020903,10.1882,48654.0,3,47,5.0,9.308807311626012,38.120407412924834,86,4.0
341,341,103591,662 Vermont Ave,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,662 Vermont Ave,Los Angeles,90005,CA,-118.291564,34.061311,POINT (-118.291564 34.061311),1388,6037212203,90005,Los Angeles,Los Angeles,2914,48.33122637,85.94301563,0.04716458,50.54138146,12.12928682,86.22277536,0.64356,94.25015557,0.0,0.0,1846.290365,77.60690173,933.2470357,53.9875,787.9403354,92.53153491,69.18229306,77.99621928,3.25,32.19484882,2.3,15.14195584,0.385,59.78821972,0.0,0.0,0.1,2.520045819,51.73771037,6.31716416,74.92221531,34.81,33.07577268,8.53,98.08827303,11.03,38.110668,52.9,97.60820046,55.1,99.72932738,64.2,94.49748744,6.8,65.62988027,38.3,97.95944233,73.75488607,7.650778917,85.03530005,6.9664,74.3308,18.7028,60.6383,5.2505,5.6966,0.0,3.0542,1371.82068317,105984.735255,25.3603,27092.0,6,6,2.0,8.122852418172487,6.30362728196973,28,2.0
342,342,103593,1726 S La Cienega Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,1726 S La Cienega Blvd,Los Angeles,90035,CA,-118.376206,34.046424,POINT (-118.376206 34.046424),2138,6037216700,90035,Los Angeles,Los Angeles,3835,26.89208383,52.8366112,0.04716458,50.54138146,11.70222472,66.35967642,0.216846289,65.04044804,0.0,0.0,1826.948039,77.31932983,1124.323275,65.275,787.9403354,92.53153491,65.55127493,73.6357908,0.0,0.0,13.0,54.52432343,0.575,73.47452019,7.0,66.73666527,1.7,43.20733104,56.75478612,6.929748112,85.83696329,33.97,31.77966102,3.82,22.40184758,9.7,27.06879362,8.0,34.38370033,3.4,27.25673298,27.2,48.91959799,4.8,41.8401874,27.7,86.28643853,37.41038276,3.88067263,31.0892587,8.7353,76.9231,14.3416,22.3207,33.7158,28.7353,0.0,6.5189,3560.44108505,773295.097958,8.7093,79730.0,1,20,1.0,12.084941178966039,13.55854825302591,31,1.0
343,343,103594,3959 Laurel Canyon Blvd,2018-09-27,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,3959 Laurel Canyon Blvd,Los Angeles,91602,CA,-118.395247,34.142368,POINT (-118.395247 34.142368),2328,6037143901,91604,Los Angeles,Los Angeles,4069,12.91361088,20.28492184,0.05470056,71.76104543,11.42938279,59.77598009,0.0617819,22.63845675,0.0,0.0,1198.303324,68.50462616,1095.143943,63.7625,726.638249,83.12726364,43.47243973,42.14240706,0.0,0.0,5.3,31.66196248,0.2,35.6187955,6.0,58.69382612,0.0,0.0,42.7076622,5.214597072,50.75295582,23.02,13.21036889,3.86,23.27431357,11.06,38.3225324,1.5,3.872437358,0.6,2.814995263,10.8,11.94723618,9.1,82.32691307,9.8,13.09252218,23.87327955,2.476435035,11.92637418,11.8702,65.7655,22.3642,10.7889,79.9951,0.7864,0.0,4.2517,12656.3095136,5295191.1766,4.1779,212188.0,2,108,3.0,46.71626567702233,45.60607975675309,49,2.0
344,344,103595,4259 Leimert Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,4259 Leimert Blvd,Los Angeles,90008,CA,-118.32867,34.006492,POINT (-118.32867 34.006492),983,6037234300,90008,Los Angeles,Los Angeles,3805,38.32664445,72.6802824,0.04490202,39.98755445,11.92169725,74.20037337,0.075039555,27.94026136,0.425985443,36.48275862,2660.533386,83.39584896,1035.541489,60.3375,737.4891569,84.52603972,72.43328117,81.90296156,0.0,0.0,0.0,0.0,0.24,41.07213766,0.0,0.0,0.0,0.0,43.46925068,5.307586874,52.71935283,122.21,96.08673978,6.59,84.84731845,16.18,72.30807577,9.3,39.20526449,0.8,4.587900934,23.6,41.90954774,11.4,90.86413326,37.2,97.4904943,69.61275641,7.22110544,79.60161372,7.0696,78.9225,14.0079,9.8292,5.4402,78.0552,0.0,4.1524,3709.78301664,865583.880331,2.523,45815.0,6,58,5.0,12.981752843991865,19.583044568271873,84,7.0
345,345,103597,4648 Lankershim Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,4648 Lankershim Blvd,Los Angeles,91602,CA,-118.368681,34.155263,POINT (-118.368681 34.155263),1441,6037125502,91602,Los Angeles,Los Angeles,3488,28.21507325,55.34543621,0.05679963,75.12134412,11.54803852,62.06596142,0.612931818,93.26695706,0.0,0.0,1112.681305,66.29157289,2046.828964,87.8375,726.638249,83.12726364,38.42884936,34.79521109,18.0,79.69391564,16.0,61.54740163,0.32,52.64063534,4.0,43.78412432,1.2,37.57159221,60.22466213,7.353419283,91.17610454,29.66,24.45164506,4.0,26.63587375,7.94,13.34745763,4.5,18.80536573,4.8,36.45960211,25.3,45.06281407,10.0,86.19208745,23.6,75.98225602,36.98937528,3.83700047,30.43368633,5.2752,81.1067,13.6181,16.8005,64.8222,4.9599,0.0,2.6663,2932.9334674,523366.597703,10.7512,68700.0,3,32,2.0,12.200945362436736,13.124471018925469,68,7.0
346,346,103598,5324 Laurel Canyon Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,5324 Laurel Canyon Blvd,Los Angeles,91607,CA,-118.39659,34.167374,POINT (-118.39659 34.167374),47,6037124903,91607,Los Angeles,Los Angeles,3499,32.48163093,63.27534039,0.05846283,78.00871189,11.54776039,62.04107032,0.084569352,31.44990666,0.0,0.0,1067.963989,65.15378845,1006.195322,58.275,726.638249,83.12726364,47.93146118,48.75866415,0.0,0.0,0.0,0.0,0.145,24.71211118,6.0,58.69382612,0.0,0.0,41.12826291,5.021752732,46.09831985,41.76,44.30458624,4.74,45.0603028,18.42,82.3778664,9.4,39.53429512,9.5,59.79158208,30.1,54.14572864,11.7,91.55387819,31.2,92.28136882,62.35447786,6.468186041,69.26374181,6.1446,76.8219,17.0334,26.2075,56.8448,6.5447,0.343,2.7722,2380.47701236,309603.41568,7.2878,61429.0,1,13,1.0,10.038480657711016,8.678516641834747,41,2.0
347,347,103599,12860 Encinitas Ave,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,12860 Encinitas Ave,Los Angeles,91342,CA,-118.478003,34.303331,POINT (-118.478003 34.303331),1134,6037106604,91342,Los Angeles,Los Angeles,5068,56.56005439,93.68381241,0.06718273,97.00062228,11.03732681,55.25824518,0.324958567,78.91723709,0.0,0.0,323.5083364,43.12328082,2978.657096,95.725,686.957902,76.12089422,66.73696896,75.05986137,7.15,50.61590146,24.0,73.53478333,4.75,97.61747187,0.0,0.0,6.75,81.58075601,63.65702259,7.772509814,94.7977598,63.98,73.29262213,5.73,69.52784193,13.45,57.12861416,36.1,86.35788408,25.7,92.97604547,43.8,74.45979899,3.4,22.56637168,30.9,91.90114068,70.15097046,7.276935731,80.30761473,14.5028,68.0742,17.423,91.2194,4.9329,1.0852,0.0,0.6117,8014.9904887,2591792.72066,2.1507,60350.0,4,57,4.0,13.649193423461767,14.09160558308042,30,5.0
348,348,103600,6545 Foothill Blvd,2018-09-27,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,6545 Foothill Blvd,Los Angeles,91042,CA,-118.274526,34.245762,POINT (-118.274526 34.245762),1578,6037101300,91042,Los Angeles,Los Angeles,3884,19.85730833,37.15330308,0.06350576,91.05164904,11.01194549,54.99688861,0.07177834,26.60858743,0.0,0.0,830.4456584,61.00275069,1468.619195,77.375,726.638249,83.12726364,50.74645749,52.53938248,0.0,0.0,6.3,35.66329072,0.1,16.63798809,6.0,58.69382612,0.0,0.0,44.62480049,5.448679276,55.7311761,22.91,13.06081755,3.57,17.68026687,11.89,45.12711864,10.2,42.66008605,10.4,63.29679253,17.0,27.04773869,4.3,35.02082249,18.6,56.85678074,35.13292256,3.644425984,27.6096823,7.8012,67.9969,24.2019,7.6468,80.484,5.2781,0.0,1.5963,8919.9962536,2577237.16023,4.9949,81776.0,1,120,9.0,13.110524907672009,13.403348499974332,51,2.0
349,349,103601,13631 Van Nuys Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,13631 Van Nuys Blvd,Los Angeles,91331,CA,-118.430126,34.260126,POINT (-118.430126 34.260126),1602,6037104500,91331,Los Angeles,Los Angeles,3025,54.88962654,92.47352496,0.06718273,97.00062228,11.40197774,59.22837586,0.203808065,62.77535781,0.0,0.0,746.5856527,59.35233808,893.8911847,51.0,726.638249,83.12726364,88.91910846,96.01764335,39.5,93.26241135,40.0,86.08666777,0.135,23.71939113,0.0,0.0,0.4,14.43298969,56.87523075,6.944454377,85.99875544,81.71,86.29112662,7.38,93.05876315,13.36,56.4556331,48.7,95.82384207,23.2,90.48585736,47.5,79.13316583,3.3,21.1087975,25.9,82.40811153,76.19689791,7.904094916,88.27534039,12.6612,75.3388,12.0,98.876,0.8264,0.0331,0.1322,0.1322,3444.16737908,531014.446016,0.0,64229.0,1,22,,10.959430302310935,12.352205508592753,41,4.0
350,350,103602,10331 Langdon Ave,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,10331 Langdon Ave,Los Angeles,91345,CA,-118.469755,34.257703,POINT (-118.469755 34.257703),544,6037109604,91345,Los Angeles,Los Angeles,3195,33.68842427,65.26727181,0.06718273,97.00062228,11.4990414,60.72184194,0.295324473,75.89296826,0.0,0.0,559.0659892,53.75093773,2696.231331,94.0875,726.638249,83.12726364,58.12544064,63.06238185,0.0,0.0,0.0,0.0,0.26,44.72534745,0.0,0.0,0.0,0.0,46.95198281,5.732827775,62.19041693,66.44,75.74775673,4.91,49.91018732,14.99,66.1889332,11.3,46.22880283,6.1,43.87603194,22.1,38.5678392,7.6,72.52732952,16.3,45.5513308,56.64961297,5.876406129,60.46394352,11.831,77.2144,10.9546,68.795,16.6197,0.8451,0.8764,0.939,4373.49653561,1173991.7224,11.9249,92500.0,4,63,5.0,14.530836257660972,52.56916343317376,79,6.0
351,351,103603,14510 Nordhoff St,2018-09-27,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,14510 Nordhoff St,Los Angeles,91402,CA,-118.448487,34.235332,POINT (-118.448487 34.235332),274,6037120105,91402,Los Angeles,Los Angeles,2832,51.99717457,90.02773575,0.06464682,93.62787803,11.64699806,64.293715,0.13085875,46.0609832,0.0,0.0,662.171992,57.07676919,1022.871781,59.3625,726.638249,83.12726364,75.12570236,84.85192187,36.35,91.35871594,10.0,47.43483314,0.375,58.80873594,0.0,0.0,0.0,0.0,53.87357158,6.577952389,79.98755445,90.8,89.88035892,3.55,17.20554273,20.05,87.61216351,37.8,88.09162237,27.3,94.13993775,59.3,91.16834171,7.2,69.13066111,33.5,95.00633714,76.20336753,7.904766027,88.28794755,12.6412,71.822,15.5367,76.024,5.685,1.2359,0.0,0.0,4794.87074011,548826.846215,17.0551,33984.0,1,29,4.0,8.87162891661176,9.515236808687547,43,3.0
352,352,103604,7677 Sunset Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,7677 Sunset Blvd,Los Angeles,91602,CA,-118.356692,34.098089,POINT (-118.356692 34.098089),1243,6037189800,90046,Los Angeles,Los Angeles,3833,27.76390056,54.43772063,0.05022962,62.5264468,11.74297298,67.7535781,0.15600866,52.70690728,0.0,0.0,1407.50765,71.59289822,1295.247482,72.125,787.9403354,92.53153491,55.23471633,59.14303718,9.0,58.17469205,9.3,44.29686203,0.235,40.92653872,0.0,0.0,0.0,0.0,49.42482306,6.034761078,68.93590541,27.24,20.46360917,4.15,30.12573775,13.36,56.4556331,0.0,0.0,7.4,50.5210448,29.4,52.87688442,8.8,80.38781884,25.4,81.31812421,44.35121723,4.60066276,41.70448815,6.2092,77.8502,15.9405,15.2361,71.5106,5.5048,0.0,5.4266,3853.85081391,728189.796576,2.3219,69616.0,3,37,3.0,5.432991218778656,4.7903346093283945,82,12.0
353,353,103605,6616 Sunset Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,6616 Sunset Blvd,Los Angeles,90028,CA,-118.334025,34.09785,POINT (-118.334025 34.09785),1522,6037190700,90028,Los Angeles,Los Angeles,2685,39.91099295,74.84871407,0.05022962,62.5264468,11.90677464,73.40385812,0.285299133,74.76042315,0.0,0.0,1403.615011,71.50537634,1400.536652,75.45,787.9403354,92.53153491,54.20945275,57.47952111,5.9,44.77416947,39.4,85.67159223,0.685,77.80277962,0.0,0.0,0.75,25.72737686,57.90315791,7.06996408,87.64156814,60.77,69.9775673,2.92,8.288426995,13.63,58.13808574,10.3,43.06504682,18.0,83.35363378,40.4,69.72361809,5.2,46.99375325,22.9,73.72623574,54.42024211,5.64514791,56.77004539,3.7244,77.9888,18.2868,22.4953,55.7169,5.8101,0.298,8.7896,3810.85621026,642639.222612,6.8901,43877.0,9,40,3.0,17.681594794781116,18.337686175425688,126,10.0
354,354,103607,4519 Pico Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,4519 Pico Blvd,Los Angeles,90064,CA,-118.334337,34.048617,POINT (-118.334337 34.048617),1397,6037212800,90019,Los Angeles,Los Angeles,3543,42.94404248,79.4125063,0.04632538,46.9943995,12.0118796,78.95457374,0.083974205,31.22588675,0.0,0.0,1843.970337,77.56939235,1030.397324,59.95,787.9403354,92.53153491,85.54216028,93.67359798,9.0,58.17469205,10.0,47.43483314,0.95,84.48709464,0.0,0.0,0.0,0.0,52.74805676,6.440527253,77.46110765,68.9,77.69192423,5.42,62.61226585,12.59,51.25872383,17.8,61.09845609,17.1,81.55366085,29.8,53.61809045,5.5,51.26236335,23.6,75.98225602,64.27863499,6.667783677,71.8734241,8.4674,73.7793,17.7533,32.035,19.4468,14.1123,0.3387,6.7739,3576.36102683,778816.859571,27.2933,49867.0,1,25,3.0,7.327027260924783,0.35875960670837914,48,4.0
355,355,103609,8155 Foothill Blvd,2018-09-27,T,ELEC,['J1772'],SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,8155 Foothill Blvd,Los Angeles,91040,CA,-118.310646,34.259756,POINT (-118.310646 34.259756),2132,6037103102,91040,Los Angeles,Los Angeles,4734,25.79698416,50.5799294,0.06464682,93.62787803,11.23485105,57.28686994,0.051435964,18.60609832,0.0,0.0,738.5986532,59.1647912,687.9059962,35.1125,726.638249,83.12726364,58.49017765,63.73030876,0.0,0.0,0.0,0.0,0.235,40.92653872,0.0,0.0,0.0,0.0,36.94974507,4.511556534,34.11325451,37.69,37.56231306,6.02,75.55812163,12.43,50.07477567,19.0,63.00936472,22.9,90.16105021,23.0,40.55276382,5.5,51.26236335,14.2,34.24588086,55.12234402,5.717978699,57.84165406,6.8441,75.9823,17.1736,27.9256,55.9992,0.0,0.0,3.8445,5032.07630151,1234675.82817,12.2307,75276.0,2,56,1.0,12.012284470162435,11.365220550145311,58,1.0
356,356,103610,19243 Victory Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,19243 Victory Blvd,Los Angeles,91335,CA,-118.552529,34.186707,POINT (-118.552529 34.186707),842,6037133100,91335,Los Angeles,Los Angeles,5609,51.71467313,89.71255673,0.06133785,84.57996266,13.28066467,94.7479776,0.215612937,64.80398258,0.0,0.0,609.490331,55.35133783,1052.207299,61.275,726.638249,83.12726364,60.24266395,66.1373661,18.0,79.69391564,2.1,14.51104101,0.8,81.49569821,4.0,43.78412432,7.7,84.97136312,62.79898369,7.667743435,93.9141257,80.89,85.6555334,3.17,11.07261996,21.54,92.43519442,15.0,55.34042015,22.7,89.93097848,36.9,64.49748744,4.8,41.8401874,26.3,83.29531052,65.01766303,6.744444904,72.95763994,10.7149,68.5327,20.7524,30.665,50.8825,4.8672,0.4992,2.7812,5165.15331192,1516584.92616,10.3049,52262.0,4,48,1.0,17.648552267077687,16.9940268857779,50,1.0
357,357,103611,10875 Pico Blvd,2018-09-27,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,10875 Pico Blvd,Los Angeles,90064,CA,-118.429085,34.039996,POINT (-118.429085 34.039996),1913,6037267800,90064,Los Angeles,Los Angeles,2666,26.42908902,51.76500252,0.04716458,50.54138146,11.79089062,69.43372744,0.235224701,68.03982576,0.0,0.0,1694.884704,75.75643911,2468.370937,92.325,440.6380342,52.71637317,56.20010175,60.30245747,0.9,11.83277342,25.3,75.16187946,0.41,62.475182,0.0,0.0,2.5,59.17525773,53.00260654,6.471607731,78.10827629,31.13,27.05633101,4.98,51.82191429,12.56,50.89730808,4.2,17.24879777,-999.0,-999.0,18.1,29.7361809,3.0,17.11348256,24.2,77.82002535,39.36906972,4.08385213,34.50579929,10.8777,71.0428,18.0795,9.2273,65.2288,0.6002,0.0,4.7262,4532.17773576,1154104.76283,20.2176,86121.0,5,39,4.0,19.094808725823988,17.85348357099998,41,4.0
358,358,103775,LADWP - East Valley District,2018-09-01,E,ELEC,['J1772'],Non-Networked,Private,Fleet and employee use only,12730 Saticoy St S,North Hollywood,91605,CA,-118.410626,34.20507,POINT (-118.410626 34.20507),1728,6037121600,91605,Los Angeles,Los Angeles,2735,53.0875828,90.9480585,0.06350576,91.05164904,11.50132407,60.84629745,0.173179817,56.97573118,0.049677753,21.03448276,966.0963237,63.10327582,1965.225004,86.5125,726.638249,83.12726364,63.23250243,70.40957782,36.7,91.82530795,33.75,82.50041508,0.655,76.7968233,4.0,43.78412432,1.2,37.57159221,66.586949,8.130253247,96.80149347,69.14,77.84147557,5.08,54.61893764,18.39,82.29062812,17.0,59.76967856,13.2,71.91771552,22.1,38.5678392,4.2,33.57626236,21.2,67.71863118,62.9468529,6.529634587,70.13363591,9.8355,72.2852,17.8793,33.2724,39.0494,1.3528,0.0,2.8885,4981.35359469,1140306.40129,23.4369,79474.0,1,59,3.0,104.65463507168938,353.8816293744835,40,4.0
359,359,103776,LADWP - Los Angeles Cleantech Incubator,2018-09-01,E,ELEC,['J1772'],Non-Networked,Private,Employee use only,525 S Hewitt St,Los Angeles,90013,CA,-118.235444,34.040458,POINT (-118.235444 34.040458),256,6037206031,90021,Los Angeles,Los Angeles,4131,44.18892955,81.0892587,0.04753555,50.98942128,12.35063461,90.15556938,0.759780738,96.24144368,0.0,0.0,2513.113281,82.60815204,2089.210148,88.3375,787.9403354,92.53153491,35.87976697,31.68241966,276.2,99.98133632,79.05,95.16852067,20.81,99.9602912,7.0,66.73666527,64.25,100.0,75.16862431,9.178074098,99.58929683,85.61,87.93619143,5.53,65.17834231,8.78,19.35443669,3.7,14.78106808,9.5,59.79158208,26.7,48.02763819,2.8,14.39354503,15.2,39.69581749,46.41379349,4.814618958,44.94452849,4.9867,90.8981,4.1152,14.4759,40.9102,5.4224,0.2905,6.1244,11279.3232735,4734746.66142,32.7765,99205.0,27,174,22.0,36.308749618754305,272.0197147619606,51,8.0
